Sampling_Rate,Duration,Score,Recording_Length,Error,Participant,Database,Method
500,0.002035,0.09665302551097185,0.16666666666666666,None,LUDB_111,LUDB,neurokit
500,0.003037,0.023788043361774366,0.16666666666666666,None,LUDB_112,LUDB,neurokit
500,0.001,0.006032548912898025,0.16666666666666666,None,LUDB_113,LUDB,neurokit
500,0.002,0.000717596547886879,0.16666666666666666,None,LUDB_114,LUDB,neurokit
500,0.003001,0.00446518768421794,0.16666666666666666,None,LUDB_115,LUDB,neurokit
500,0.001981,0.010439953880685412,0.16666666666666666,None,LUDB_116,LUDB,neurokit
500,0.002,0.0033351492989229436,0.16666666666666666,None,LUDB_117,LUDB,neurokit
500,0.001019,0.004244640702043265,0.16666666666666666,None,LUDB_118,LUDB,neurokit
500,0.001958,0.007466170826259636,0.16666666666666666,None,LUDB_119,LUDB,neurokit
500,0.002,0.0013662362255164953,0.16666666666666666,None,LUDB_120,LUDB,neurokit
500,0.001999,0.0002723309069025012,0.16666666666666666,None,LUDB_121,LUDB,neurokit
500,0.001,0.011348957661204178,0.16666666666666666,None,LUDB_122,LUDB,neurokit
500,0.001,0.0041752001845203,0.16666666666666666,None,LUDB_123,LUDB,neurokit
500,0.002,0.0028602703381811327,0.16666666666666666,None,LUDB_124,LUDB,neurokit
500,0.002,0.006289932029803067,0.16666666666666666,None,LUDB_125,LUDB,neurokit
500,0.00199,0.001764114100066219,0.16666666666666666,None,LUDB_126,LUDB,neurokit
500,0.002001,0.5880087056128294,0.16666666666666666,None,LUDB_127,LUDB,neurokit
500,0.002001,0.00721153041404076,0.16666666666666666,None,LUDB_128,LUDB,neurokit
500,0.001,0.02076352098876796,0.16666666666666666,None,LUDB_129,LUDB,neurokit
500,0.002002,0.17563685097292758,0.16666666666666666,None,LUDB_130,LUDB,neurokit
500,0.002001,0.0016195116586811271,0.16666666666666666,None,LUDB_131,LUDB,neurokit
500,0.002001,0.031476595109964395,0.16666666666666666,None,LUDB_132,LUDB,neurokit
500,0.002001,0.3072408597574228,0.16666666666666666,None,LUDB_133,LUDB,neurokit
500,0.002001,0.0031387754874172276,0.16666666666666666,None,LUDB_134,LUDB,neurokit
500,0.000999,0.002834343673965525,0.16666666666666666,None,LUDB_135,LUDB,neurokit
500,0.002,0.0014604294348726386,0.16666666666666666,None,LUDB_136,LUDB,neurokit
500,0.002035,0.00098967311308158,0.16666666666666666,None,LUDB_137,LUDB,neurokit
500,0.001009,0.0037415625194545856,0.16666666666666666,None,LUDB_138,LUDB,neurokit
500,0.002009,0.004681560720317908,0.16666666666666666,None,LUDB_139,LUDB,neurokit
500,0.001998,0.004338445158324103,0.16666666666666666,None,LUDB_140,LUDB,neurokit
500,0.000996,0.0014451803671105643,0.16666666666666666,None,LUDB_141,LUDB,neurokit
500,0.001998,0.002935375714917865,0.16666666666666666,None,LUDB_142,LUDB,neurokit
500,0.002019,0.0018497437694248984,0.16666666666666666,None,LUDB_143,LUDB,neurokit
500,0.002001,0.009072801904460215,0.16666666666666666,None,LUDB_144,LUDB,neurokit
500,0.002001,0.06147822861382183,0.16666666666666666,None,LUDB_145,LUDB,neurokit
500,0.001999,0.04220528963748321,0.16666666666666666,None,LUDB_146,LUDB,neurokit
500,0.002001,0.0010809058806026974,0.16666666666666666,None,LUDB_147,LUDB,neurokit
500,0.002,0.12193114881062474,0.16666666666666666,None,LUDB_148,LUDB,neurokit
500,0.002036,0.0028099511570781493,0.16666666666666666,None,LUDB_149,LUDB,neurokit
500,0.002001,0.0027787750540739817,0.16666666666666666,None,LUDB_150,LUDB,neurokit
500,0.002007,0.0035150266676869627,0.16666666666666666,None,LUDB_151,LUDB,neurokit
500,0.001972,0.0018563862995590486,0.16666666666666666,None,LUDB_152,LUDB,neurokit
500,0.002,0.005006026514089779,0.16666666666666666,None,LUDB_153,LUDB,neurokit
500,0.000997,0.14083154778122234,0.16666666666666666,None,LUDB_154,LUDB,neurokit
500,0.002001,0.006160814966148773,0.16666666666666666,None,LUDB_155,LUDB,neurokit
500,0.001,0.011757818155616438,0.16666666666666666,None,LUDB_156,LUDB,neurokit
500,0.002,0.017642569498922612,0.16666666666666666,None,LUDB_157,LUDB,neurokit
500,0.002,0.03516220790498875,0.16666666666666666,None,LUDB_158,LUDB,neurokit
500,0.002,0.004161509257627974,0.16666666666666666,None,LUDB_159,LUDB,neurokit
500,0.002001,0.007991437176573172,0.16666666666666666,None,LUDB_160,LUDB,neurokit
500,0.001,0.0030893316880500478,0.16666666666666666,None,LUDB_161,LUDB,neurokit
500,0.002943,0.0018355803101817725,0.16666666666666666,None,LUDB_162,LUDB,neurokit
500,0.00197,0.008803373280447406,0.16666666666666666,None,LUDB_163,LUDB,neurokit
500,0.002001,0.0011776964323438905,0.16666666666666666,None,LUDB_164,LUDB,neurokit
500,0.002001,0.004630087219959758,0.16666666666666666,None,LUDB_165,LUDB,neurokit
500,0.000999,0.014258616608519369,0.16666666666666666,None,LUDB_166,LUDB,neurokit
500,0.002001,0.008339139465654044,0.16666666666666666,None,LUDB_167,LUDB,neurokit
500,0.001001,0.011977872369796022,0.16666666666666666,None,LUDB_168,LUDB,neurokit
500,0.001006,0.00985387121310487,0.16666666666666666,None,LUDB_169,LUDB,neurokit
500,0.001001,0.002208456560644181,0.16666666666666666,None,LUDB_170,LUDB,neurokit
500,0.001994,0.003574271420847888,0.16666666666666666,None,LUDB_171,LUDB,neurokit
500,0.001998,0.004087675747812432,0.16666666666666666,None,LUDB_172,LUDB,neurokit
500,0.002,0.018394814923028135,0.16666666666666666,None,LUDB_173,LUDB,neurokit
500,0.002,0.0032552303812124856,0.16666666666666666,None,LUDB_174,LUDB,neurokit
500,0.002002,0.007208272746826981,0.16666666666666666,None,LUDB_175,LUDB,neurokit
500,0.002,0.002107619652248838,0.16666666666666666,None,LUDB_176,LUDB,neurokit
500,0.001996,0.002486988022404701,0.16666666666666666,None,LUDB_177,LUDB,neurokit
500,0.001993,0.006498282307771174,0.16666666666666666,None,LUDB_178,LUDB,neurokit
500,0.001999,0.0014064130024567926,0.16666666666666666,None,LUDB_179,LUDB,neurokit
500,0.002002,0.001389750616982395,0.16666666666666666,None,LUDB_180,LUDB,neurokit
500,0.002995,0.004039329069047591,0.16666666666666666,None,LUDB_181,LUDB,neurokit
500,0.001,0.0010286484883230214,0.16666666666666666,None,LUDB_182,LUDB,neurokit
500,0.002001,0.005934141859055986,0.16666666666666666,None,LUDB_183,LUDB,neurokit
500,0.001999,0.005166587648152576,0.16666666666666666,None,LUDB_184,LUDB,neurokit
500,0.001981,0.0020091043642906903,0.16666666666666666,None,LUDB_185,LUDB,neurokit
500,0.001996,1.05305920171493,0.16666666666666666,None,LUDB_186,LUDB,neurokit
500,0.00299,0.008180214661806394,0.16666666666666666,None,LUDB_187,LUDB,neurokit
500,0.001002,0.0002764182373147824,0.16666666666666666,None,LUDB_188,LUDB,neurokit
500,0.001983,0.0006086480123029871,0.16666666666666666,None,LUDB_189,LUDB,neurokit
500,0.002001,0.0005071093416862891,0.16666666666666666,None,LUDB_190,LUDB,neurokit
500,0.001992,0.003495478908916786,0.16666666666666666,None,LUDB_191,LUDB,neurokit
500,0.001,0.00951716548774381,0.16666666666666666,None,LUDB_192,LUDB,neurokit
500,0.002,0.0011412852906494742,0.16666666666666666,None,LUDB_193,LUDB,neurokit
500,0.002036,0.007856015287288819,0.16666666666666666,None,LUDB_194,LUDB,neurokit
500,0.003004,0.004101151989193715,0.16666666666666666,None,LUDB_195,LUDB,neurokit
500,0.002001,0.0017034057070523703,0.16666666666666666,None,LUDB_196,LUDB,neurokit
500,0.001998,0.002470549801793168,0.16666666666666666,None,LUDB_197,LUDB,neurokit
500,0.001961,0.007006117445196497,0.16666666666666666,None,LUDB_198,LUDB,neurokit
500,0.003001,0.004712545237581934,0.16666666666666666,None,LUDB_199,LUDB,neurokit
500,0.002028,0.001397930516433372,0.16666666666666666,None,LUDB_200,LUDB,neurokit
250,0.369966,0.01224193971913602,120.8602,None,Fantasia_f1o01,Fantasia,neurokit
250,0.331999,0.005892111919590647,120.7338,None,Fantasia_f1o02,Fantasia,neurokit
250,0.341999,0.005090487471668332,120.9066,None,Fantasia_f1o03,Fantasia,neurokit
250,0.18703,22.35480754008525,120.73806666666665,None,Fantasia_f1o04,Fantasia,neurokit
250,0.289965,0.1327079308761549,103.90393333333333,None,Fantasia_f1o05,Fantasia,neurokit
250,0.30604,0.026985420492993694,121.3162,None,Fantasia_f1o06,Fantasia,neurokit
250,0.353966,0.014163170238992788,120.6192,None,Fantasia_f1o07,Fantasia,neurokit
250,0.295,2.6010083033329283,120.1898,None,Fantasia_f1o08,Fantasia,neurokit
250,0.30601,0.12987708173702936,120.67833333333333,None,Fantasia_f1o09,Fantasia,neurokit
250,0.432,0.09861502006268802,120.8938,None,Fantasia_f1o10,Fantasia,neurokit
250,0.402966,0.0010795853985599922,120.41806666666666,None,Fantasia_f1y01,Fantasia,neurokit
250,0.335035,0.019622363367199504,120.55886666666667,None,Fantasia_f1y02,Fantasia,neurokit
250,0.380958,0.001491515752462416,121.22453333333333,None,Fantasia_f1y03,Fantasia,neurokit
250,0.286966,0.0058020087564334705,120.5482,None,Fantasia_f1y04,Fantasia,neurokit
250,0.326002,8.425174378401207,121.97326666666666,None,Fantasia_f1y05,Fantasia,neurokit
250,0.404001,0.006927690072586498,120.37853333333334,None,Fantasia_f1y06,Fantasia,neurokit
250,0.368001,0.010461627484828503,120.5692,None,Fantasia_f1y07,Fantasia,neurokit
250,0.461001,0.0013339627775504782,121.52953333333333,None,Fantasia_f1y08,Fantasia,neurokit
250,0.421997,0.0020833625302426376,120.34126666666666,None,Fantasia_f1y09,Fantasia,neurokit
250,0.466999,0.0020548401493671654,120.71886666666666,None,Fantasia_f1y10,Fantasia,neurokit
250,0.365,0.013166697300073844,116.85386666666666,None,Fantasia_f2o01,Fantasia,neurokit
250,0.082966,,117.16546666666666,R-peaks detected <= 3,Fantasia_f2o02,Fantasia,neurokit
250,0.425958,0.002948247235826139,116.73186666666668,None,Fantasia_f2o03,Fantasia,neurokit
250,0.425,0.002376549555743815,117.25013333333332,None,Fantasia_f2o04,Fantasia,neurokit
250,0.390966,0.04728396146456039,117.35093333333333,None,Fantasia_f2o05,Fantasia,neurokit
250,0.373959,0.004087568435607477,117.01226666666666,None,Fantasia_f2o06,Fantasia,neurokit
250,0.315,0.0030156193714289065,117.20253333333334,None,Fantasia_f2o07,Fantasia,neurokit
250,0.366001,0.13318184712628722,117.14146666666667,None,Fantasia_f2o08,Fantasia,neurokit
250,0.313967,0.014532781703855021,117.4196,None,Fantasia_f2o09,Fantasia,neurokit
250,0.172001,0.03517418357292567,112.8948,None,Fantasia_f2o10,Fantasia,neurokit
250,0.411967,0.007374778326693456,117.90826666666666,None,Fantasia_f2y01,Fantasia,neurokit
333,0.387001,0.005724823791898834,117.24364364364365,None,Fantasia_f2y02,Fantasia,neurokit
250,0.454999,0.0015693255846249087,117.24600000000001,None,Fantasia_f2y03,Fantasia,neurokit
250,0.928,0.006482315646065555,117.5852,None,Fantasia_f2y04,Fantasia,neurokit
250,0.11694,0.10025221176629662,117.02399999999999,None,Fantasia_f2y05,Fantasia,neurokit
250,0.336999,0.0009299892807644223,117.03333333333333,None,Fantasia_f2y06,Fantasia,neurokit
250,0.354999,0.004491831690320893,116.9396,None,Fantasia_f2y07,Fantasia,neurokit
250,0.104001,0.07575936532608708,120.64986666666667,None,Fantasia_f2y08,Fantasia,neurokit
250,0.125962,0.1667553373595666,120.15293333333334,None,Fantasia_f2y09,Fantasia,neurokit
250,0.10704,21.945865350649616,119.59146666666668,None,Fantasia_f2y10,Fantasia,neurokit
250,0.009065,,2.0,None,GUDB_00,GUDB_sitting,pantompkins1985
250,0.006001,,2.0,None,GUDB_00,GUDB_maths,pantompkins1985
250,0.006999,,2.0,None,GUDB_00,GUDB_walking,pantompkins1985
250,0.008999,,2.0,None,GUDB_00,GUDB_hand_bike,pantompkins1985
250,0.008,,2.0,None,GUDB_00,GUDB_jogging,pantompkins1985
250,0.005001,,2.0,None,GUDB_01,GUDB_sitting,pantompkins1985
250,0.004999,,2.0,None,GUDB_01,GUDB_maths,pantompkins1985
250,0.006034,,2.0,None,GUDB_01,GUDB_walking,pantompkins1985
250,0.005037,,2.0,None,GUDB_01,GUDB_hand_bike,pantompkins1985
250,0.008035,,2.0,None,GUDB_01,GUDB_jogging,pantompkins1985
250,0.005001,,2.0,None,GUDB_02,GUDB_sitting,pantompkins1985
250,0.008972,,2.0,None,GUDB_02,GUDB_maths,pantompkins1985
250,0.004,,2.0,None,GUDB_02,GUDB_walking,pantompkins1985
250,0.007002,,2.0,None,GUDB_02,GUDB_jogging,pantompkins1985
250,0.003999,,2.0,None,GUDB_03,GUDB_sitting,pantompkins1985
250,0.006001,,2.0,None,GUDB_03,GUDB_maths,pantompkins1985
250,0.013,,2.0,None,GUDB_03,GUDB_walking,pantompkins1985
250,0.006999,,2.0,None,GUDB_03,GUDB_hand_bike,pantompkins1985
250,0.005999,,2.0,None,GUDB_03,GUDB_jogging,pantompkins1985
250,0.005001,,2.0,None,GUDB_04,GUDB_sitting,pantompkins1985
250,0.005001,,2.0,None,GUDB_04,GUDB_maths,pantompkins1985
250,0.005001,,2.0,None,GUDB_04,GUDB_walking,pantompkins1985
250,0.007,,2.0,None,GUDB_04,GUDB_hand_bike,pantompkins1985
250,0.008,,2.0,None,GUDB_04,GUDB_jogging,pantompkins1985
250,0.005,,2.0,None,GUDB_05,GUDB_sitting,pantompkins1985
250,0.005,,2.0,None,GUDB_05,GUDB_maths,pantompkins1985
250,0.005998,,2.0,None,GUDB_05,GUDB_walking,pantompkins1985
250,0.007959,,2.0,None,GUDB_05,GUDB_hand_bike,pantompkins1985
250,0.006971,,2.0,None,GUDB_05,GUDB_jogging,pantompkins1985
250,0.004,,2.0,None,GUDB_06,GUDB_sitting,pantompkins1985
250,0.005024,,2.0,None,GUDB_06,GUDB_maths,pantompkins1985
250,0.00703,,2.0,None,GUDB_06,GUDB_walking,pantompkins1985
250,0.008,,2.0,None,GUDB_06,GUDB_hand_bike,pantompkins1985
250,0.006999,,2.0,None,GUDB_06,GUDB_jogging,pantompkins1985
250,0.008021,,2.0,None,GUDB_07,GUDB_sitting,pantompkins1985
250,0.007054,,2.0,None,GUDB_07,GUDB_maths,pantompkins1985
250,0.009966,,2.0,None,GUDB_07,GUDB_walking,pantompkins1985
250,0.006,,2.0,None,GUDB_07,GUDB_hand_bike,pantompkins1985
250,0.009001,,2.0,None,GUDB_07,GUDB_jogging,pantompkins1985
250,0.003999,,2.0,None,GUDB_08,GUDB_sitting,pantompkins1985
250,0.009,,2.0,None,GUDB_08,GUDB_maths,pantompkins1985
250,0.005029,,2.0,None,GUDB_08,GUDB_walking,pantompkins1985
250,0.005998,,2.0,None,GUDB_08,GUDB_hand_bike,pantompkins1985
250,0.006,,2.0,None,GUDB_08,GUDB_jogging,pantompkins1985
250,0.004,,2.0,None,GUDB_09,GUDB_sitting,pantompkins1985
250,0.005,,2.0,None,GUDB_09,GUDB_maths,pantompkins1985
250,0.005996,,2.0,None,GUDB_09,GUDB_walking,pantompkins1985
250,0.006008,,2.0,None,GUDB_09,GUDB_hand_bike,pantompkins1985
250,0.007957,,2.0,None,GUDB_09,GUDB_jogging,pantompkins1985
250,0.003997,,2.0,None,GUDB_10,GUDB_sitting,pantompkins1985
250,0.004999,,2.0,None,GUDB_10,GUDB_maths,pantompkins1985
250,0.006001,,2.0,None,GUDB_10,GUDB_walking,pantompkins1985
250,0.006999,,2.0,None,GUDB_10,GUDB_hand_bike,pantompkins1985
250,0.006999,,2.0,None,GUDB_10,GUDB_jogging,pantompkins1985
250,0.008001,,2.0,None,GUDB_11,GUDB_sitting,pantompkins1985
250,0.00603,,2.0,None,GUDB_11,GUDB_maths,pantompkins1985
250,0.00603,,2.0,None,GUDB_11,GUDB_walking,pantompkins1985
250,0.006999,,2.0,None,GUDB_11,GUDB_hand_bike,pantompkins1985
250,0.005971,,2.0,None,GUDB_11,GUDB_jogging,pantompkins1985
250,0.005,,2.0,None,GUDB_12,GUDB_sitting,pantompkins1985
250,0.006003,,2.0,None,GUDB_12,GUDB_maths,pantompkins1985
250,0.006,,2.0,None,GUDB_12,GUDB_walking,pantompkins1985
250,0.008,,2.0,None,GUDB_12,GUDB_hand_bike,pantompkins1985
250,0.008,,2.0,None,GUDB_12,GUDB_jogging,pantompkins1985
250,0.005,,2.0,None,GUDB_13,GUDB_sitting,pantompkins1985
250,0.006001,,2.0,None,GUDB_13,GUDB_maths,pantompkins1985
250,0.006969,,2.0,None,GUDB_13,GUDB_walking,pantompkins1985
250,0.007,,2.0,None,GUDB_13,GUDB_hand_bike,pantompkins1985
250,0.008,,2.0,None,GUDB_13,GUDB_jogging,pantompkins1985
250,0.007,,2.0,None,GUDB_14,GUDB_sitting,pantompkins1985
250,0.005999,,2.0,None,GUDB_14,GUDB_maths,pantompkins1985
250,0.010001,,2.0,None,GUDB_14,GUDB_walking,pantompkins1985
250,0.012,,2.0,None,GUDB_14,GUDB_hand_bike,pantompkins1985
250,0.005001,,2.0,None,GUDB_15,GUDB_sitting,pantompkins1985
250,0.006029,,2.0,None,GUDB_15,GUDB_maths,pantompkins1985
250,0.008,,2.0,None,GUDB_15,GUDB_walking,pantompkins1985
250,0.007,,2.0,None,GUDB_15,GUDB_hand_bike,pantompkins1985
250,0.007002,,2.0,None,GUDB_15,GUDB_jogging,pantompkins1985
250,0.008019,,2.0,None,GUDB_16,GUDB_sitting,pantompkins1985
250,0.006998,,2.0,None,GUDB_16,GUDB_maths,pantompkins1985
250,0.005002,,2.0,None,GUDB_16,GUDB_walking,pantompkins1985
250,0.005998,,2.0,None,GUDB_16,GUDB_hand_bike,pantompkins1985
250,0.005999,,2.0,None,GUDB_16,GUDB_jogging,pantompkins1985
250,0.006,,2.0,None,GUDB_17,GUDB_sitting,pantompkins1985
250,0.005001,,2.0,None,GUDB_17,GUDB_maths,pantompkins1985
250,0.003999,,2.0,None,GUDB_17,GUDB_walking,pantompkins1985
250,0.006002,,2.0,None,GUDB_17,GUDB_hand_bike,pantompkins1985
250,0.006999,,2.0,None,GUDB_17,GUDB_jogging,pantompkins1985
250,0.004998,,2.0,None,GUDB_18,GUDB_sitting,pantompkins1985
250,0.006002,,2.0,None,GUDB_18,GUDB_maths,pantompkins1985
250,0.008006,,2.0,None,GUDB_18,GUDB_walking,pantompkins1985
250,0.00797,,2.0,None,GUDB_18,GUDB_hand_bike,pantompkins1985
250,0.008002,,2.0,None,GUDB_18,GUDB_jogging,pantompkins1985
250,0.004999,,2.0,None,GUDB_19,GUDB_sitting,pantompkins1985
250,0.007038,,2.0,None,GUDB_19,GUDB_maths,pantompkins1985
250,0.009005,,2.0,None,GUDB_19,GUDB_walking,pantompkins1985
250,0.008,,2.0,None,GUDB_19,GUDB_hand_bike,pantompkins1985
250,0.008027,,2.0,None,GUDB_19,GUDB_jogging,pantompkins1985
250,0.008002,,2.0,None,GUDB_20,GUDB_sitting,pantompkins1985
250,0.006001,,2.0,None,GUDB_20,GUDB_maths,pantompkins1985
250,0.009978,,2.0,None,GUDB_20,GUDB_walking,pantompkins1985
250,0.010003,,2.0,None,GUDB_20,GUDB_hand_bike,pantompkins1985
250,0.006,,2.0,None,GUDB_20,GUDB_jogging,pantompkins1985
250,0.005,,2.0,None,GUDB_21,GUDB_sitting,pantompkins1985
250,0.005999,,2.0,None,GUDB_21,GUDB_maths,pantompkins1985
250,0.007001,,2.0,None,GUDB_21,GUDB_walking,pantompkins1985
250,0.005998,,2.0,None,GUDB_21,GUDB_hand_bike,pantompkins1985
250,0.007999,,2.0,None,GUDB_21,GUDB_jogging,pantompkins1985
250,0.005999,,2.0,None,GUDB_22,GUDB_sitting,pantompkins1985
250,0.008,,2.0,None,GUDB_22,GUDB_maths,pantompkins1985
250,0.007001,,2.0,None,GUDB_22,GUDB_walking,pantompkins1985
250,0.007001,,2.0,None,GUDB_22,GUDB_hand_bike,pantompkins1985
250,0.007999,,2.0,None,GUDB_22,GUDB_jogging,pantompkins1985
250,0.004971,,2.0,None,GUDB_23,GUDB_sitting,pantompkins1985
250,0.005999,,2.0,None,GUDB_23,GUDB_maths,pantompkins1985
250,0.007,,2.0,None,GUDB_23,GUDB_walking,pantompkins1985
250,0.007,,2.0,None,GUDB_23,GUDB_hand_bike,pantompkins1985
250,0.008001,,2.0,None,GUDB_23,GUDB_jogging,pantompkins1985
250,0.007,,2.0,None,GUDB_24,GUDB_sitting,pantompkins1985
250,0.012002,,2.0,None,GUDB_24,GUDB_maths,pantompkins1985
250,0.008001,,2.0,None,GUDB_24,GUDB_walking,pantompkins1985
250,0.006995,,2.0,None,GUDB_24,GUDB_hand_bike,pantompkins1985
250,0.008999,,2.0,None,GUDB_24,GUDB_jogging,pantompkins1985
360,0.122001,0.0210838758915543,30.092592592592595,None,MIT-Arrhythmia_00,MIT-Arrhythmia,pantompkins1985
360,0.220041,0.035078480553643154,30.092592592592595,None,MIT-Arrhythmia_01,MIT-Arrhythmia,pantompkins1985
360,0.185998,0.025395808631816008,30.092592592592595,None,MIT-Arrhythmia_02,MIT-Arrhythmia,pantompkins1985
360,0.126036,0.025371078192195806,30.092592592592595,None,MIT-Arrhythmia_03,MIT-Arrhythmia,pantompkins1985
360,0.119999,0.04238987293099898,30.092592592592595,None,MIT-Arrhythmia_04,MIT-Arrhythmia,pantompkins1985
360,0.105999,0.03550219443394503,30.092592592592595,None,MIT-Arrhythmia_05,MIT-Arrhythmia,pantompkins1985
360,0.123987,0.023275694427973132,30.092592592592595,None,MIT-Arrhythmia_06,MIT-Arrhythmia,pantompkins1985
360,0.081999,0.025639886014438288,30.092592592592595,None,MIT-Arrhythmia_07,MIT-Arrhythmia,pantompkins1985
360,0.158998,0.20646631171881438,30.092592592592595,None,MIT-Arrhythmia_08,MIT-Arrhythmia,pantompkins1985
360,0.048,0.20924375672218862,10.0,None,MIT-Arrhythmia_08,MIT-Arrhythmia-x,pantompkins1985
360,0.106034,0.040838896621723235,30.092592592592595,None,MIT-Arrhythmia_09,MIT-Arrhythmia,pantompkins1985
360,0.034041,0.04320171768808281,10.0,None,MIT-Arrhythmia_09,MIT-Arrhythmia-x,pantompkins1985
360,0.122996,0.03413313868255523,30.092592592592595,None,MIT-Arrhythmia_10,MIT-Arrhythmia,pantompkins1985
360,0.049002,0.029058194832790228,10.0,None,MIT-Arrhythmia_10,MIT-Arrhythmia-x,pantompkins1985
360,0.100017,0.03705757275855881,30.092592592592595,None,MIT-Arrhythmia_11,MIT-Arrhythmia,pantompkins1985
360,0.048002,0.02950452512213487,10.0,None,MIT-Arrhythmia_11,MIT-Arrhythmia-x,pantompkins1985
360,0.128956,0.013806027190355796,30.092592592592595,None,MIT-Arrhythmia_12,MIT-Arrhythmia,pantompkins1985
360,0.047997,0.012572600126324508,10.0,None,MIT-Arrhythmia_12,MIT-Arrhythmia-x,pantompkins1985
360,0.130002,0.019745488333709114,30.092592592592595,None,MIT-Arrhythmia_13,MIT-Arrhythmia,pantompkins1985
360,0.049079,0.02594361728635397,10.0,None,MIT-Arrhythmia_13,MIT-Arrhythmia-x,pantompkins1985
360,0.111,0.05244903308284183,30.092592592592595,None,MIT-Arrhythmia_14,MIT-Arrhythmia,pantompkins1985
360,0.040001,0.053145685789877835,10.0,None,MIT-Arrhythmia_14,MIT-Arrhythmia-x,pantompkins1985
360,0.132976,0.06455025333195244,30.092592592592595,None,MIT-Arrhythmia_15,MIT-Arrhythmia,pantompkins1985
360,0.038008,0.031123515562088266,10.0,None,MIT-Arrhythmia_15,MIT-Arrhythmia-x,pantompkins1985
360,0.120017,0.029534570176879802,30.092592592592595,None,MIT-Arrhythmia_16,MIT-Arrhythmia,pantompkins1985
360,0.045002,0.040268090557630316,10.0,None,MIT-Arrhythmia_16,MIT-Arrhythmia-x,pantompkins1985
360,0.125954,0.017135199593638364,30.092592592592595,None,MIT-Arrhythmia_17,MIT-Arrhythmia,pantompkins1985
360,0.169,0.027932602892048186,30.092592592592595,None,MIT-Arrhythmia_18,MIT-Arrhythmia,pantompkins1985
360,0.149001,0.04122431643770574,30.092592592592595,None,MIT-Arrhythmia_19,MIT-Arrhythmia,pantompkins1985
360,0.069001,0.030143887956059497,10.0,None,MIT-Arrhythmia_19,MIT-Arrhythmia-x,pantompkins1985
360,0.149,0.024038662465932854,30.092592592592595,None,MIT-Arrhythmia_20,MIT-Arrhythmia,pantompkins1985
360,0.045002,0.022355335211110394,10.0,None,MIT-Arrhythmia_20,MIT-Arrhythmia-x,pantompkins1985
360,0.134002,0.03743165358610571,30.092592592592595,None,MIT-Arrhythmia_21,MIT-Arrhythmia,pantompkins1985
360,0.046039,0.03030008604706958,10.0,None,MIT-Arrhythmia_21,MIT-Arrhythmia-x,pantompkins1985
